i2,index,Book,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,Author,max_val,max_col,Image,Year,Description,Buy
263,263,Gving my all to you ,0,0,0,0,0.021117844,0,0.109812818,0,0,0.419166118,0.093232244,0,0,0.339598775,0,0,0,0.011764296,0,0,0,0,0,0,0,Sheryl Lister,0.419166118,9,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
264,264,Sultry pleasure,0,0,0,0,0,0,0.119664401,0,0,0.189328909,0,0,0,0.205533743,0,0,0.036619455,0,0,0,0,0,0.07051862,0.34104231,0,Lindsay Evans,0.34104231,23,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
265,265,The bittersweet bride,0,0,0,0,0,0,0,0,0.999893427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vanessa Riley ,0.999893427,8,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
266,266,Claiming christmas ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999207079,0,0,Naima Simone,0.999207079,22,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
267,267,Jack Diane,0,0,0,0,0.354216188,0,0.108509175,0,0.010310661,0,0.032443848,0.011930067,0,0.18024148,0,0,0.094597213,0,0,0.038834188,0.091155253,0,0,0.060112044,0,Lena Hampton,0.354216188,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
268,268,Captured,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993595123,0,0,0,0,0,0,0,0,Beverly Jenkins,0.993595123,16,https://m.media-amazon.com/images/I/71L8P8kcaoL._AC_UY218_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
269,269,For Your Love: A Blessings Novel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999864638,0,0,0,0,0,Beverly Jenkins,0.999864638,19,https://m.media-amazon.com/images/I/91IgAtZxGAL._AC_UY218_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
270,270,The beautiful ones,0,0,0,0,0.032037515,0,0.017368399,0,0,0,0.022469806,0,0,0.772495747,0,0,0.047273904,0,0,0,0,0,0.038157206,0.049139302,0,Adrianne Byrd,0.772495747,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
271,271,Crystal Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022646796,0,0,0.385827214,0,0,0.412077814,0.022626426,0,0.092809379,0.032852933,0,Beverly Jenkins,0.412077814,19,https://m.media-amazon.com/images/I/8187tR5YQaL._AC_UY218_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
272,272,Hearts of Gold,0,0,0,0,0.104572721,0,0,0,0,0,0,0,0,0.037172008,0,0,0.114653036,0,0,0.729596794,0,0,0,0,0,Beverly Jenkins,0.729596794,19,https://m.media-amazon.com/images/I/91vgRUJPqoL._AC_UY218_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
273,273,Loving the beast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086928971,0,0,0,0,0,0.875709534,0.017920922,0.019313188,Naima Simone,0.875709534,22,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
274,274,The nearness of you,0.03372132,0,0,0,0.337220967,0,0.164276302,0,0,0.013173246,0.156079054,0.016323242,0,0.192469701,0,0,0.032586999,0,0,0,0,0,0,0.038935222,0,Lena Hampton,0.337220967,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
275,275,All of me ,0,0,0,0,0,0,0.147819996,0,0,0.279018968,0.117641434,0,0,0.385507494,0,0,0,0.02824166,0,0,0,0,0.010248819,0.019028133,0,Sheryl Lister,0.385507494,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
276,276,Propositioning the professor,0,0,0,0,0.044576894,0,0,0,0,0.084118545,0,0,0,0.176488966,0,0,0,0,0,0,0,0.011843689,0.549724162,0.124570645,0,Lindsay Evans,0.549724162,22,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
277,277,You Had Me at Hola,0.073784836,0,0,0,0.487062126,0,0.054600563,0,0,0.085303739,0,0,0,0.125724331,0,0,0,0,0,0,0,0,0.123934157,0.041626196,0,Alexis Daria,0.487062126,4,https://m.media-amazon.com/images/I/81zvynGaVvL._AC_UY218_.jpg,2020,"Leading Ladies do not end up on tabloid covers.

After a messy public breakup, soap opera darling Jasmine Lin Rodriguez finds her face splashed across the tabloids. When she returns to her hometown of New York City to film the starring role in a bilingual romantic comedy for the number one streaming service in the country, Jasmine figures her new ""Leading Lady Plan"" should be easy enough to followuntil a casting shake-up pairs her with telenovela hunk Ashton Surez.
Leading Ladies don't need a man to be happy.

After his last telenovela character was killed off, Ashton is worried his career is dead as well. Joining this new cast as a last-minute addition will give him the chance to show off his acting chops to American audiences and ping the radar of Hollywood casting agents. To make it work, he'll need to generate smoking-hot on-screen chemistry with Jasmine. Easier said than done, especially when a disastrous first impression smothers the embers of whatever sexual heat they might have had.

Leading Ladies do not rebound with their new costars.

With their careers on the line, Jasmine and Ashton agree to rehearse in private. But rehearsal leads to kissing, and kissing leads to a behind-the-scenes romance worthy of a soap opera. While their on-screen performance improves, the media spotlight on Jasmine soon threatens to destroy her new image and expose Ashton's most closely guarded secret.",
278,278,Her naughty ,0,0,0,0,0,0,0.011896231,0.334772229,0,0,0,0,0,0.422100186,0,0,0.023982828,0,0,0,0,0,0.13975215,0.038250986,0,Stephanie Nicole Norris,0.422100186,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
279,279,Passion ignited,0,0,0,0,0.135523379,0,0,0,0,0.043237563,0.022091167,0.693328083,0,0.087746836,0,0,0,0,0,0,0,0,0,0,0,Kayla Perrin ,0.693328083,11,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
280,280,Undeniable attraction,0,0,0,0,0.08138793,0,0.060402099,0,0,0.068635993,0.060670659,0.573113143,0,0.120771967,0,0,0.022645183,0,0,0,0,0,0,0,0,Kayla Perrin ,0.573113143,11,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
281,281,Flames of passion ,0,0,0,0,0.011736679,0,0,0,0,0.02026202,0,0.837317467,0,0.129181355,0,0,0,0,0,0,0,0,0,0,0,Kayla Perrin ,0.837317467,11,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
282,282,Freefall to desire,0,0,0,0,0,0,0.038858045,0,0,0,0.136634588,0.57026577,0,0.139824644,0,0,0.022119708,0,0,0,0,0,0.011094385,0.069518961,0,Kayla Perrin ,0.57026577,11,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
283,283,What's done in darkness,0,0,0,0,0.099495657,0,0,0,0,0,0,0.744438171,0,0.049028531,0,0,0,0.017740037,0,0,0,0,0.067760408,0,0,Kayla Perrin ,0.744438171,11,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
284,284,Single mama drama,0,0,0,0,0,0,0,0,0,0,0,0.982466042,0,0,0,0,0,0,0,0,0,0,0,0,0,Kayla Perrin ,0.982466042,11,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
285,285,Mine,0,0,0,0,0.018090099,0,0,0.286171824,0,0,0.041012943,0,0,0.544135153,0,0,0,0,0,0,0,0.010802454,0.095887341,0,0,Stephanie Nicole Norris,0.544135153,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
286,286,A lifetime with you ,0,0,0,0,0.036737576,0,0.010706648,0.252487183,0,0.01191261,0,0,0,0.595856011,0,0,0.014921599,0,0,0,0,0,0.051394727,0,0,Stephanie Nicole Norris,0.595856011,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
287,287,Pleasure under the sun ,0,0,0,0,0.019884886,0,0.097453818,0,0,0.106477,0.010751127,0,0,0.304463089,0,0,0.062218774,0,0,0,0,0,0.019556865,0.375871241,0,Lindsay Evans,0.375871241,23,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
288,288,A touch of love,0,0,0,0,0.150731876,0,0.165954992,0,0,0.259293437,0.048433196,0,0,0.265236169,0,0,0.022120602,0,0,0,0.022007085,0,0.043765213,0.015889943,0,Sheryl Lister,0.265236169,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
289,289,A perfect fit,0,0,0,0,0,0,0.021620523,0,0,0,0,0,0,0.02586386,0,0,0.036876202,0,0,0,0,0,0.809592545,0.09323322,0,Naima Simone,0.809592545,22,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
290,290,Scoring off the field,0.028556041,0,0,0,0.078800775,0,0.054789662,0,0,0,0,0,0,0.058260728,0,0,0,0,0,0,0,0,0.684480667,0.083809875,0,Naima Simone,0.684480667,22,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
291,291,Indigo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999165058,0,0,0,0,0,0,0,0,Beverly Jenkins,0.999165058,16,https://m.media-amazon.com/images/I/91RGCB15GJL._AC_UY218_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
292,292,Deadly Sexy,0.010534037,0,0,0,0,0,0.017652873,0,0,0.324104905,0.034141246,0,0,0.119342007,0,0,0.17191194,0,0,0.301700622,0,0.011047944,0,0,0,Beverly Jenkins,0.324104905,9,https://m.media-amazon.com/images/I/41K5L56yX5L._AC_UY218_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
293,293,Bring on the Blessings,0,0,0,0,0,0,0,0,0,0.040375467,0,0,0,0,0,0,0.113771409,0,0,0.822681129,0,0,0,0,0,Beverly Jenkins,0.822681129,19,https://m.media-amazon.com/images/I/41pOPAjmDIL._AC_UY218_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
294,294,"Something Old, Something New",0,0,0,0,0.010925479,0,0.015810572,0,0,0.08187671,0,0,0,0.052635077,0,0,0.217455953,0,0,0.618937671,0,0,0,0,0,Beverly Jenkins,0.618937671,19,https://m.media-amazon.com/images/I/51vxtxLrmgL._AC_UY218_.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
295,295,Hearts on hold,0,0,0,0,0.265187472,0,0,0,0,0.056086306,0,0,0,0.022476206,0,0,0.047355443,0,0,0,0,0,0.568133473,0.010835983,0,Charish Reid,0.568133473,22,https://m.media-amazon.com/images/I/51hx+hgiQiL.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
296,296,Equivalent exchange,0,0,0,0,0.494672269,0,0,0,0,0,0,0,0,0,0,0,0,0.042886507,0,0,0,0.046075102,0.397328198,0,0,Christina C. Jones,0.494672269,4,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
297,297,It's only you,0,0,0,0,0,0,0.069329284,0,0,0.240396574,0.041418593,0,0,0.482409626,0,0,0,0.076057121,0,0,0.026062535,0,0.053611539,0,0,Sheryl Lister,0.482409626,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
298,298,Unmasked heart,0,0,0,0,0,0,0,0,0.99970454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vanessa Riley ,0.99970454,8,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
299,299,Tiffany Patterson ,0.020076446,0,0,0,0.084214434,0.253933847,0.032869671,0,0,0.016701359,0.124978043,0,0,0.089228258,0,0,0,0.029654756,0,0,0,0.01053124,0.317263365,0,0,Tiffany Patterson ,0.317263365,22,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
300,300,Tempted,0.014629537,0,0,0,0.012113179,0,0.029878974,0.307870299,0,0.028654562,0.012297296,0,0,0.400987059,0,0,0.066269934,0,0,0,0,0,0.103566624,0.02365548,0,Stephanie Nicole Norris,0.400987059,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
301,301,Because you are mine,0,0,0,0,0,0,0,0,0,0,0.089098692,0,0,0.094641998,0,0,0.028305264,0.309998006,0,0,0,0,0.279082805,0.186579838,0,Lena Hart,0.309998006,17,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
302,302,If you want me ,0.010154097,0,0,0,0,0,0.014607349,0,0.013852301,0.035888359,0,0.515654147,0,0.241634145,0,0,0,0.053060096,0,0,0,0,0.058162745,0.044340376,0,Kayla Perrin ,0.515654147,11,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
303,303,"Game, set, match",0.036609408,0,0,0.011229617,0.245902464,0,0.019001646,0,0,0,0,0.020373104,0,0.227032453,0,0,0.024389699,0,0,0,0,0,0.37090379,0.032799073,0,Nana Malone,0.37090379,22,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
304,304,The ugly girlfriend,0,0,0,0,0.198802456,0,0.020198049,0,0.018238766,0.033023372,0.026608346,0,0,0.389349967,0,0,0.036309268,0,0,0,0.106930308,0,0.14294517,0.018271673,0,Latrivia Nelson,0.389349967,13,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
305,305,Heart toheart,0.014368813,0,0,0,0.023742449,0,0.031781483,0,0,0.073723085,0.066035748,0.64001447,0,0.126234502,0,0,0,0,0,0,0.014294372,0,0,0,0,Kayla Perrin ,0.64001447,11,https://upload.wikimedia.org/wikipedia/commons/f/f9/Phoenicopterus_ruber_in_S%C3%A3o_Paulo_Zoo.jpg,2013,Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day Stepping to a New Day ,
